,Np,Nt,Kp,Kt,lp,Rg,E2E,zd,lb,sd_lp,sd_Rg,sd_zd
217,64.0,8.0,16.0,4.0,6.260202458877359,9.527203488011114,23.537781613520323,9.888636363636364,0.9514723824181203,0.1332730248055747,2.570278561238787,0.8849885672324995
218,64.0,8.0,16.0,16.0,11.229947417593525,11.92150331160429,32.40748112357887,9.938781818181816,0.9533008035826611,0.3560193456593686,1.4998830442039044,2.067074670251825
219,64.0,8.0,16.0,64.0,6.441566531480839,9.903743603434277,27.764637569444744,11.461663636363637,0.9533501775640555,0.16617887861412237,1.3390899484889178,1.370014712776159
220,64.0,8.0,64.0,0.25,26.272275967154794,14.386449703884937,43.25286907852436,8.733763636363637,0.9529154119824068,0.40529523375969206,0.8645354907258298,1.3503397480046724
221,64.0,8.0,64.0,1.0,27.732637272498472,14.511340699345517,43.9665108842255,9.363354545454545,0.9542769705757647,0.2954142091093988,0.6561959062247122,1.317864289718673
222,64.0,8.0,64.0,4.0,62.3960184810643,15.786864289866054,51.65136356318908,6.5364545454545455,0.9524014271685294,2.2544995559539642,0.263724503349547,1.265484897624505
223,64.0,8.0,64.0,16.0,28.636486630028127,14.688185532023926,45.27943110825668,7.7695454545454545,0.9518903848692056,0.5407283768743677,0.4947969603888928,1.3981921128004982
224,64.0,8.0,64.0,64.0,29.78032370345245,14.392015711030721,45.04073131070674,12.7057,0.9539873127025414,0.2382502113437467,0.3120127403617444,1.2010129361198714
225,64.0,32.0,0.25,0.25,1.2748043464527954,5.96705031855183,14.9820097464399,12.250181818181819,0.9570606848013948,0.06398295550647459,2.3829867875424897,1.5614803371499062
226,64.0,32.0,0.25,1.0,1.0774289833802018,5.423800800811192,13.941966484657202,10.247754545454546,0.9533867575776821,0.04989275130798864,0.7539462401818638,2.472809348370478
227,64.0,32.0,0.25,4.0,1.2244475790568612,5.584166195490065,13.839084934187925,13.648400000000002,0.9559122991065506,0.0626460026213288,0.32173501532139426,2.170101537213911
228,64.0,32.0,0.25,16.0,1.0403083683695897,5.227569689222924,12.879615212138178,19.991429999999998,0.9522101526589918,0.051642496187643244,0.8076856570513875,1.2171334564533924
229,64.0,32.0,0.25,64.0,1.1086967775713767,5.051340288738076,12.09273640669316,28.826671363636365,0.9537815730023081,0.05093271284691347,1.305016880790224,2.4217529530881805
230,64.0,32.0,1.0,0.25,1.338183912017302,6.092406076141177,15.502991850290408,11.306336363636364,0.9537084685536455,0.0669361646553386,1.5383197461297575,2.126064877258935
231,64.0,32.0,1.0,1.0,1.3046807247085332,5.712056608825167,14.931554087441395,11.4343,0.9528536158897376,0.060486069669627406,0.8874282281164032,1.849351887455809
232,64.0,32.0,1.0,4.0,1.380937493021489,6.2484348861538646,14.640854018464278,12.691363636363635,0.9528070198695471,0.06749781221307351,0.21879790631049903,1.733396107106576
233,64.0,32.0,1.0,16.0,1.4486309614109885,5.7265542564833325,14.034661440562816,20.732264545454544,0.9550090651763815,0.06572578372611734,0.6893144342123617,1.234591735737797
234,64.0,32.0,1.0,64.0,1.208354661415815,5.190287073620715,11.568344836524089,26.74533,0.9532432363309885,0.05091969929413154,0.9021655931439966,2.2327965107461085
235,64.0,32.0,4.0,0.25,1.9882856527734953,6.324126571844016,16.322597221861123,11.326954545454546,0.9523722505805601,0.056624723285206,1.0958897119384108,1.8424564390378582
236,64.0,32.0,4.0,1.0,2.1256286930321924,6.092508595770473,15.869651406393427,10.5981,0.955192534318274,0.04575958272225106,0.899049958464981,1.9608269021002342
237,64.0,32.0,4.0,4.0,2.3860788812892038,6.770807914322253,15.918365353556636,14.959290909090909,0.9538896485582232,0.0968919188725489,2.8906238390193337,2.014903990699194
238,64.0,32.0,4.0,16.0,1.9401444236191,6.429977906959052,16.70623887260331,22.014590909090906,0.9553728761080273,0.045601779313073465,0.3128540546663688,2.4944360396525216
239,64.0,32.0,4.0,64.0,1.913253208987988,6.546246592864677,15.472522116109957,27.933953272727273,0.9531500285545356,0.06208001537795625,1.1740014274510426,1.3192088382614433
240,64.0,32.0,16.0,0.25,5.047963692402426,8.175817435792913,19.814856369741516,11.422245454545454,0.9537544712032866,0.20065873740954568,1.360519095386269,1.1655607283922393
241,64.0,32.0,16.0,1.0,5.707945192029659,9.508632336996751,22.52197448242102,11.456000000000001,0.9521412423682963,0.12655251945662618,1.0449935064974796,3.1559906737389567
242,64.0,32.0,16.0,4.0,5.980352077560621,9.188403186500514,25.718830701060373,12.259481818181818,0.9521621477482539,0.23763074895327552,1.166318802583172,2.083063865742078
243,64.0,32.0,16.0,16.0,6.863153203940142,8.86571039578947,19.29976247650541,17.585354545454546,0.9544898119528741,0.4382533871815192,1.7408788557994563,2.0418130300671673
244,64.0,32.0,16.0,64.0,6.415618787682671,9.188605784538229,23.68370690401317,34.02817685454546,0.9532460404618031,0.16059918371230522,1.274908244869844,2.0931535631290097
245,64.0,32.0,64.0,0.25,41.53334145958215,15.228249548305326,48.234144429768506,13.957045454545455,0.9517656614005482,0.8728947314431624,0.75509613803357,1.2315463143128316
246,64.0,32.0,64.0,1.0,40.87695650261162,15.208184907186272,47.947337685726445,11.189109090909092,0.9536037158319257,0.8011221687215413,0.35251095525364273,0.9778715629129004
247,64.0,32.0,64.0,4.0,36.305375228974505,15.115796692962947,46.710451043122795,9.808172727272728,0.9513579259311258,0.5594671505609328,0.6506491954158403,0.8998930280780439
248,64.0,32.0,64.0,16.0,40.723637812829566,14.973552797960263,48.36336239099172,23.694691818181813,0.9530415436399975,1.5472311661535612,0.7297563793698525,2.2307784111618494
249,64.0,32.0,64.0,64.0,24.537581504476826,13.81192682207337,42.929966230054525,33.909820999999994,0.9525730753691035,0.2350272808959609,1.9850745612742018,2.0872930505446083
250,64.0,64.0,0.25,0.25,1.0863124658383303,4.928279825684606,10.68375472079378,20.146204545454548,0.9522737715830495,0.06068733430029182,0.39691649854522204,4.476650677468518
251,64.0,64.0,0.25,1.0,1.1113453469680523,4.625946636936614,8.683222267663558,22.288556363636363,0.9540808881583582,0.066576973192891,0.3283300652423138,4.920006967192541
252,64.0,64.0,0.25,4.0,1.1732411827125768,5.628192127583746,14.585363717150308,24.097913636363636,0.952713957877354,0.07138057711430897,0.607456386705429,4.2221325601089585
253,64.0,64.0,0.25,16.0,1.2255056823570096,5.737912057922692,13.695058388469716,36.62160945454545,0.9549439651908498,0.08389041706785148,1.016704235198061,4.966030583915933
254,64.0,64.0,0.25,64.0,1.0578994228129983,5.57316832408481,14.686985442783874,52.069627272727274,0.9562939754345461,0.059494665359193115,0.4035390352507125,1.9535818125553646
255,64.0,64.0,1.0,0.25,1.1516486329526163,5.419087867421762,13.155756634825417,24.904985454545454,0.9540777146894452,0.03647956468320893,0.8006871103113947,4.154732895075783
256,64.0,64.0,1.0,1.0,1.2599511750377592,5.274454786003485,13.935324145703134,21.87275727272727,0.9513842229845244,0.05125722900463499,1.2153093491930773,2.5178950890163323
257,64.0,64.0,1.0,4.0,1.4696668497825163,6.326584804802914,15.04304281277693,25.46266363636364,0.9531735121149781,0.08945232460551655,0.6192408120320666,2.615624703286257
258,64.0,64.0,1.0,16.0,1.3735945537428251,5.355932738104591,12.14039912315011,37.000942969090914,0.9548278809494821,0.06625115985690162,1.045174056414231,4.151672820208204
259,64.0,64.0,1.0,64.0,1.2268278078527832,5.539172149362744,14.36571094833869,51.27990909090909,0.9561251432161342,0.05408513832216343,1.264912063813652,3.0717791789877764
260,64.0,64.0,4.0,0.25,2.114242036396605,6.2344914699341425,13.114755592925958,22.39854909090909,0.9523381345413668,0.08036583088710958,1.232406700017254,2.5548068722399795
261,64.0,64.0,4.0,1.0,2.128607553806886,5.73425504941361,10.593845725957271,26.679850909090906,0.9523437113943358,0.11209111324951947,0.6837276476338009,4.071109321384383
262,64.0,64.0,4.0,4.0,1.8968600074573745,5.285588433065597,10.053956401385236,24.930344545454545,0.956454915046958,0.07027804570133821,0.6642083435731259,2.317210292784932
263,64.0,64.0,4.0,16.0,2.388126750345449,7.389537428388953,18.994045276771605,37.497392363636365,0.9551268134225529,0.112866567960517,1.337814085042667,3.8074597963358783
264,64.0,64.0,4.0,64.0,1.8855293612899608,6.069711063063153,14.959634469266875,50.45207272727273,0.953103287728411,0.031449701650112245,2.5443255828688796,2.937055005548898
265,64.0,64.0,16.0,0.25,7.261590383085844,9.600748832514785,24.76494760614122,24.566116363636365,0.9544242331779995,0.20132975748366447,1.1780061733791771,3.9714509067073682
266,64.0,64.0,16.0,1.0,6.851211033846261,8.956884790152719,17.499021126580395,30.322630836363636,0.957714759251662,0.3558306467282064,5.031044659509668,4.123833509217241
267,64.0,64.0,16.0,4.0,7.054691180355897,10.092557235369501,24.37084089482804,25.033876909090907,0.9515747292123392,0.09444656102194289,2.8936767968097215,3.4485127904929858
268,64.0,64.0,16.0,16.0,5.006172976620757,7.882589565227492,17.187157444532644,39.40211336363637,0.9523137652899158,0.3077800729361388,0.32541715335586163,5.4584276008559
269,64.0,64.0,16.0,64.0,7.297783621392146,10.22350610608275,28.285965289620922,53.88729999999999,0.9512492393934114,0.2411230441307602,3.5589849579961648,1.623199475782882
270,64.0,64.0,64.0,0.25,29.194385180830043,14.5151115616818,45.419161722966756,26.53134818181819,0.9529214823609921,0.5912729784877385,0.6008541208239356,2.030479494444682
271,64.0,64.0,64.0,1.0,23.688474754873088,14.121857939974154,41.01819453510338,23.73942181818182,0.9517458485890833,0.34729134605755024,2.3183574760087797,3.6768669197783495
272,64.0,64.0,64.0,4.0,13.808780009057145,12.359591692730794,32.266297844648804,34.872986090909095,0.9531337832786491,0.8197808533401395,2.9090881990202915,3.889645185760883
273,64.0,64.0,64.0,16.0,34.047334022943346,14.772634938638863,46.39647632603419,39.27194827272727,0.9518852086997801,0.3013330997692034,0.9423030055073578,6.74909723119403
274,64.0,64.0,64.0,64.0,19.158838355154106,13.141235456727118,40.671969633329454,54.65302727272728,0.95517917779785,0.39853241419115554,1.503685563315247,1.9082607898249837
275,64.0,128.0,0.25,0.25,1.0987769891489927,5.173011057349817,13.26486891925046,62.232889,0.9549653574762414,0.05390022453750863,0.9510534333975958,6.504605548468715
276,64.0,128.0,0.25,1.0,1.187209123707773,5.39993611076566,12.878829109154548,59.9226750090909,0.9546904134062104,0.05281517952735465,0.5679759213663721,7.193861833994968
277,64.0,128.0,0.25,4.0,1.054328852382258,5.586416708182213,14.773484413967305,72.78405290909092,0.9534400997709812,0.061159483579461625,0.687622032743492,4.695565013580086
278,64.0,128.0,0.25,16.0,1.0838637368368838,5.29223798228745,13.164855810305765,93.2865909090909,0.9551946227246672,0.053773777760354184,0.5615786567521741,3.363951157480938
279,64.0,128.0,0.25,64.0,1.0759573616114964,5.56813985058174,14.890683425817764,102.84493636363636,0.955067600140528,0.05810917641973638,1.2092040180553592,1.7481257590879378
280,64.0,128.0,1.0,0.25,1.2907722642865562,4.990227302732634,12.787156322837228,57.20859336363637,0.9538331392993449,0.05623503514367664,0.30354944553118784,6.407849638452573
281,64.0,128.0,1.0,1.0,1.2462798495623568,5.3879839191371515,13.694722752829227,56.28455090909092,0.9556858504592066,0.05723505005497638,1.230903350057627,4.532149357021868
282,64.0,128.0,1.0,4.0,1.2190362776319252,5.3509753351751295,13.29367140066281,71.39716636363636,0.9525028755362502,0.04822056748391685,0.8726966541153799,2.9548660961086264
283,64.0,128.0,1.0,16.0,1.3070797542769264,6.0588514429674625,15.399837359309375,90.03527272727273,0.954862919648102,0.0754669741597589,0.4129976642108735,2.6667882900225974
284,64.0,128.0,1.0,64.0,1.258179945745573,5.61565068930824,14.43254988736529,105.30782727272727,0.9522212985688504,0.06127917616530846,1.0302975372615675,2.1354117142266054
285,64.0,128.0,4.0,0.25,2.0486391661727303,6.204856614880444,15.886097447225444,55.04304763636364,0.9515930822754991,0.05182565572485161,0.9828347441805289,6.049895135345847
286,64.0,128.0,4.0,1.0,1.9724602261551825,5.9471218413267275,14.008144798097328,62.90213972727272,0.9530156841124267,0.04693671247021234,0.6300490944741959,4.9688888310902195
287,64.0,128.0,4.0,4.0,1.7875547360666106,5.45893126093335,12.429601088581979,73.1050509090909,0.9554463000700173,0.04904423194126776,0.5254057497714469,4.804036648680233
288,64.0,128.0,4.0,16.0,1.974456737993573,6.575864348332073,18.70005364261949,89.06186363636363,0.9555174089810502,0.07588608383367562,0.300583229148842,4.847568094373382
289,64.0,128.0,4.0,64.0,2.1503264116444605,6.495314524587003,16.445391616208653,107.54610909090907,0.9532631831752871,0.05501484723350298,0.8594500702939277,1.8488568608022493
290,64.0,128.0,16.0,0.25,7.203663640138292,9.405820252717007,18.9516627558416,66.92001909090908,0.9507572006967482,0.4917414699118964,0.6311626203871014,4.002079036767706
291,64.0,128.0,16.0,1.0,6.412194897566498,8.971172518160362,21.762880913244864,66.72975509090908,0.9538281221274021,0.28806294818790684,2.8418204238359746,5.694772702451791
292,64.0,128.0,16.0,4.0,5.6314863200069265,7.917926119474288,17.8130195673541,74.44927,0.9526978028091505,0.35388730111233824,1.2439962853985707,6.178659243228038
293,64.0,128.0,16.0,16.0,6.3247869759219,9.850738908952401,28.024838275234366,91.18009090909091,0.9558271902292471,0.2092335557793554,3.0405291380097412,5.332881612557488
294,64.0,128.0,16.0,64.0,6.5135409483478455,9.88352727692266,28.322290114455782,109.37487272727275,0.9559133839172829,0.19136692940056432,1.051306327892154,2.3020478322535944
295,64.0,128.0,64.0,0.25,10.953970050243953,11.004398283019528,22.506959866895674,61.44850618181818,0.9528866241643235,1.1105750121763347,2.1328464547310593,7.384076733834795
296,64.0,128.0,64.0,1.0,13.774385179165792,12.305706697477497,29.78870263531512,70.1323329090909,0.9516089936384413,0.853435946238298,3.805013102648206,5.807268573760746
297,64.0,128.0,64.0,4.0,14.478943509990444,12.347749356611963,31.37341037828007,74.29329454545454,0.950060220563372,1.1149169524158022,0.6807082947821105,3.9880693720654627
298,64.0,128.0,64.0,16.0,22.980301119235435,13.969269362564381,39.82407593729119,96.08462727272726,0.9510938875644517,0.6092514799118155,3.3790569155415158,4.500367324016383
299,64.0,128.0,64.0,64.0,14.036190158224379,12.121779775641876,30.69959080752053,107.92069090909091,0.9563023669693307,0.6526663386383069,5.034687800907363,3.775274921104069
300,128.0,8.0,0.25,0.25,1.1226466104244872,7.81235452636145,16.037407126868292,7.26201818181818,0.9545092381194338,0.04542459903204752,3.681062396540899,1.311684023631927
301,128.0,8.0,0.25,1.0,1.0772864121511998,7.3063662434769405,14.261875370404276,8.904263636363638,0.9525069596261887,0.04015142642809888,0.7670006775203301,0.9376953859647094
302,128.0,8.0,0.25,4.0,1.12939828945574,7.521352957036572,16.29737652399656,8.577954545454547,0.9531491162404985,0.03736183914614238,1.806575568404549,1.084913492457211
303,128.0,8.0,0.25,16.0,1.079519891938833,7.328359135922946,16.712867855187394,9.804699999999999,0.9558879917363372,0.03591460516384827,0.5509288114636322,1.0915121096234088
304,128.0,8.0,0.25,64.0,1.071514421797341,7.785736747970811,17.513021802918825,8.066636363636363,0.9561913560455668,0.03249554286761078,0.8587008318239558,1.1241362771420456
305,128.0,8.0,1.0,0.25,1.247900627791001,8.43411494289525,21.592308535173206,9.045372727272728,0.9551483819506985,0.03864416386139284,2.3863479574980175,1.5638176300851994
306,128.0,8.0,1.0,1.0,1.2938463546070424,7.763907425514772,18.68610121252004,8.60619090909091,0.954548547680625,0.035953242226024244,0.5743073355032702,1.3325828061970115
307,128.0,8.0,1.0,4.0,1.2553512475087578,7.678062013402842,19.56692443896885,9.312427272727273,0.9556385313596027,0.03394308704956807,1.453763941922013,1.43631338824652
308,128.0,8.0,1.0,16.0,1.2099827079200651,8.145980349650294,20.111666569540816,7.2081454545454555,0.9532335726265385,0.03718306690121039,0.8142658716417817,1.1027455037839435
309,128.0,8.0,1.0,64.0,1.2150242583122433,10.021465323335878,27.676753437391866,8.925681818181816,0.9551034581016611,0.06302498891645616,1.7072077412119164,0.9106616953104952
310,128.0,8.0,4.0,0.25,1.9226394307162231,10.027734639204413,27.705104275092392,8.269309090909092,0.9542723857043256,0.05779432845199585,2.3072487046497656,0.8694568235968783
311,128.0,8.0,4.0,1.0,1.9855187941253711,6.8181968933610255,15.054257085652683,9.98608181818182,0.9543290865774965,0.05900028888581373,0.46437640091853255,0.620877166622399
312,128.0,8.0,4.0,4.0,2.057590524355522,8.275571898249865,18.940164491669325,9.473263636363637,0.9553918786787731,0.0528303307914826,2.4054265765583214,0.6133505260196612
313,128.0,8.0,4.0,16.0,2.021875850690132,9.207677600978615,21.050668783711593,10.957845454545453,0.9535963071351373,0.0432501622246345,1.536053980066303,1.47179698041892
314,128.0,8.0,4.0,64.0,2.0918784115013254,7.657568798948936,14.96264316553477,11.365727272727272,0.9556687436790723,0.0904921201032411,4.6641008612057275,1.396246478690707
315,128.0,8.0,16.0,0.25,6.651047326833771,16.38065640025183,41.08972169004715,11.537845454545455,0.9531832599208279,0.18042215579719117,4.718451600145624,1.2496019521603576
316,128.0,8.0,16.0,1.0,8.468737915964384,18.22769678337843,45.17318665277376,10.956790909090909,0.9530930009985458,0.22169078444595383,0.6815127181267201,1.9049317957031933
317,128.0,8.0,16.0,4.0,6.601647453977795,16.565904968994314,36.377356337870985,10.40099090909091,0.9517484810167832,0.2036764047308003,3.805987821877079,1.8768582067111985
318,128.0,8.0,16.0,16.0,6.860218671437298,17.68296489295557,39.64327084697004,11.28110909090909,0.9537020298143514,0.10940316280219255,3.326017099719481,1.2242934403561814
319,128.0,8.0,16.0,64.0,7.169670532314574,16.63170509177627,44.32881795377603,14.009527272727274,0.9542967871133394,0.20173587748430705,2.900699281601288,1.3312755285411662
320,128.0,8.0,64.0,0.25,79.40311855799828,29.89511824544975,95.89517759918819,7.033554545454546,0.9519386359070148,3.3399360090876145,0.7652804794074245,1.6278485530202902
321,128.0,8.0,64.0,1.0,74.16225865802797,29.541252241265905,95.88876235182651,7.70598181818182,0.9518237130637118,3.193740686442221,1.243050107287207,0.783362701108243
322,128.0,8.0,64.0,4.0,29.46458644716432,25.293246972316123,79.58426156617833,11.873345454545456,0.95351301114514,1.395774817293066,1.2940317161355677,1.3971062231781015
323,128.0,8.0,64.0,16.0,44.113175425614344,27.27777251159854,86.16778498387409,11.067163636363636,0.9530225573965609,1.517776563589757,3.61849348735349,0.9751759107256002
324,128.0,8.0,64.0,64.0,20.15888861044939,23.60778356424896,62.89095955092865,16.508727272727274,0.954236549558607,0.38760675657200844,5.4331215543586895,0.8823126503074532
325,128.0,32.0,0.25,0.25,1.1840128356505577,8.169247386846576,18.013611897037844,14.743390909090909,0.95408133407049,0.05388222628810647,1.3271021233639504,3.005946495760013
326,128.0,32.0,0.25,1.0,1.1341482903827038,8.5049751008388,19.90077473090358,12.760581818181818,0.9543790221186645,0.04228835249480281,2.3548113675919886,1.5495336341318262
327,128.0,32.0,0.25,4.0,1.21441409862359,8.596702339578588,17.985151115934148,19.146345454545454,0.9562855237232253,0.052536275926630724,3.443753777448435,1.9077745942535607
328,128.0,32.0,0.25,16.0,1.1904491144668599,9.753252611971543,27.977336676094698,23.36042727272727,0.9537406918550658,0.06553245348031539,2.1293315444728314,2.2554718442413098
329,128.0,32.0,0.25,64.0,1.128866963803623,7.947704104335629,17.627916396740833,30.44414545454545,0.9552224081721313,0.044814123691687933,0.5308969759885561,1.005029262679935
330,128.0,32.0,1.0,0.25,1.3661563320267527,7.851526690036749,17.13109714694907,17.13222727272727,0.9542103771789442,0.04057820289790973,0.4693535601396164,2.2214436436658653
331,128.0,32.0,1.0,1.0,1.3756360092618942,8.452748945741307,21.928312436164077,15.123409090909092,0.9555092934645789,0.04053100669756538,1.4262121075363399,1.0701958703090038
332,128.0,32.0,1.0,4.0,1.3738502753972845,8.280587813644816,18.423521541411912,21.404918181818182,0.9534655240253039,0.04701230101980173,1.4270966606351303,1.936542632827981
333,128.0,32.0,1.0,16.0,1.2089476640585928,6.8533466655427935,12.233292004184204,24.290763636363636,0.9535855253419203,0.044974178045726676,0.4578747567294897,2.755513985801999
334,128.0,32.0,1.0,64.0,1.1885920933288108,7.39154885519915,16.662351319270382,29.637900000000002,0.9545776596083378,0.03398043005193002,1.2686324273735445,1.6067594762581783
335,128.0,32.0,4.0,0.25,2.208486676080026,7.959841838073678,14.395914443729792,18.4482,0.9523160485143344,0.06955416418299284,0.7117157387130087,2.5004194077285224
336,128.0,32.0,4.0,1.0,2.236887934898113,10.790152528037206,26.828624412970182,16.196136363636363,0.9524886303936136,0.06717723645188711,2.1889574817622246,1.7295842476117713
337,128.0,32.0,4.0,4.0,2.0531122186091713,10.396167554390928,29.078790501540833,18.533018181818182,0.9533456626163179,0.06393101445536829,4.734002546174501,1.4026978770265799
338,128.0,32.0,4.0,16.0,2.2623856218943055,10.100026915187627,22.778387021458233,24.940063636363632,0.9544982382202837,0.05629708439393039,2.159841673581138,1.5489585441208429
339,128.0,32.0,4.0,64.0,2.0520933072610386,8.268633258932779,16.914032928933977,32.81395454545455,0.9533847919014793,0.06586756366855082,2.0261230431168706,2.8550868352862393
340,128.0,32.0,16.0,0.25,8.532494320926418,17.830124826521924,48.04263701557902,18.343054545454546,0.9524447210469847,0.2884960924582949,4.640266188359573,1.6902277083623103
341,128.0,32.0,16.0,1.0,7.7042554733431325,16.88371982856268,42.2122417878691,16.872890909090913,0.9557818136940193,0.16711478664806123,4.016807407565737,1.882491751257817
342,128.0,32.0,16.0,4.0,8.784769625562175,16.981198238046392,44.79673895536175,19.293845454545455,0.9536196611784307,0.17518889703153642,4.719993894258404,2.431435775370608
343,128.0,32.0,16.0,16.0,7.096711252953734,17.71264990282193,42.04903355057529,23.225236363636363,0.9530275281427596,0.20378449511624055,2.982106593162246,1.7028588177600454
344,128.0,32.0,16.0,64.0,6.78465936347168,17.463534454779957,46.14313623492991,29.362045454545452,0.9523623709722223,0.2354321678500701,1.4318895145799118,1.0807114679806036
345,128.0,32.0,64.0,0.25,20.553096127697277,22.04003793241252,57.800546671719694,21.83600909090909,0.9539471175532545,0.7344093959895102,1.1725194067837388,0.9156506444297569
346,128.0,32.0,64.0,1.0,39.60286344485255,26.84715279822409,84.02554304875663,19.58302727272727,0.9521304599628155,0.9118297899084109,0.9027552531912568,1.4989232748215149
347,128.0,32.0,64.0,4.0,46.279634731698664,28.469833256253153,84.67093396321192,16.788254545454546,0.953709958805884,1.3570610394988933,1.145452576114318,1.1499973259760512
348,128.0,32.0,64.0,16.0,34.60327574233598,26.91962053335893,81.6947171683136,24.2938,0.9522905129849182,1.0277783010800632,2.139643421445871,2.684371122899095
349,128.0,32.0,64.0,64.0,27.357148831462837,25.17804751618984,75.71130584729165,36.35913636363637,0.9524318888865748,0.6261259262789237,2.7020767676096327,1.3760567075211867
350,128.0,64.0,0.25,0.25,1.266439889114877,6.99059444857675,11.084026448015443,32.5098,0.9526384718711034,0.053671423834163276,0.9221149403920941,3.0874286562239335
351,128.0,64.0,0.25,1.0,1.1385224999720103,7.679031550801823,16.055409533092504,29.385963636363634,0.9546131936941599,0.05257394163574599,0.40150000468186614,2.529489241391244
352,128.0,64.0,0.25,4.0,1.1661301139819722,8.296709747544673,20.766730786431363,39.43678181818182,0.9556030394486398,0.05596996692693726,0.6114633978899466,2.835284816162274
353,128.0,64.0,0.25,16.0,1.1690975795884828,7.270593785143145,14.656884760093446,50.587156363636375,0.9528787802277796,0.04872005506224419,0.9019174407607121,2.053289291623532
354,128.0,64.0,0.25,64.0,1.2111220894010999,7.966876605991022,22.909921871333726,54.749432727272726,0.9540832311174863,0.05073477488707405,0.6535545470278304,1.6240413231088946
355,128.0,64.0,1.0,0.25,1.5011443309043122,7.539404731687929,13.735814665232168,31.64645454545454,0.9526433043164777,0.06020545465402941,0.6816191215317718,4.558828449655507
356,128.0,64.0,1.0,1.0,1.3827225621540122,7.338458115673399,14.069354234054487,36.4203,0.9533706649247665,0.056863183941434095,0.6745422547543657,3.12558915813556
357,128.0,64.0,1.0,4.0,1.3932419781297747,8.139779538378594,17.836873988581612,37.5257,0.9531787519346823,0.04803893681428446,1.4425725866793409,2.8693774399209455
358,128.0,64.0,1.0,16.0,1.3507656537740098,7.197147875363803,14.997115627770405,48.29552727272728,0.9533902752339934,0.05656123131507968,0.46035979745488154,1.7378263780266683
359,128.0,64.0,1.0,64.0,1.3170141099676802,8.578491392277819,23.5359742128307,58.83929090909091,0.9540420223903369,0.037056271538373514,0.7465387176494155,1.5099444677775071
360,128.0,64.0,4.0,0.25,2.2718146628586147,8.613356335380745,15.399663330316573,34.191863636363635,0.9530887846247056,0.060545939330719306,3.123246374763266,4.487786064272414
361,128.0,64.0,4.0,1.0,2.243007883459896,8.032450337131744,15.912319842291197,33.09389090909091,0.9535540607682792,0.07129562636453513,1.2720424132020614,3.393131885134639
362,128.0,64.0,4.0,4.0,2.1519269644780907,9.7365227723954,21.40141278442651,42.82025454545454,0.9532776753179966,0.08801060474575473,1.4660365090169087,2.1348745146702264
363,128.0,64.0,4.0,16.0,2.031154795187891,8.113681380716939,17.596163192902267,53.333183636363636,0.9533972006580387,0.05247361846012502,0.6233172981343128,2.7132414939976144
364,128.0,64.0,4.0,64.0,2.0134851939872465,8.303773587490996,21.509629933488768,57.43396,0.9536579506788475,0.041949618232490174,1.0512974691669008,1.8687774803136075
365,128.0,64.0,16.0,0.25,8.800800996768597,16.72294465672978,42.270594554698285,39.83832727272728,0.9533060682874971,0.14598108521360625,2.320555007159963,1.990575417534478
366,128.0,64.0,16.0,1.0,11.100079045567705,18.27852998797666,49.896835130441836,37.4115,0.952230246038224,0.2872143824380637,3.345694356193154,2.9918925652199113
367,128.0,64.0,16.0,4.0,9.185996533125243,14.346164689704109,25.639027712916185,45.24403636363637,0.9530463642897544,0.4319002626382759,5.867574024934688,1.1747170369325135
368,128.0,64.0,16.0,16.0,8.552373671871655,17.468854941221675,51.03286515569949,54.27456272727272,0.9543515232274882,0.24061120247536574,8.410920700442622,2.106756773669342
369,128.0,64.0,16.0,64.0,8.697287159204292,17.155232521926237,52.80790064762436,56.568266363636354,0.9515625757590851,0.34003397046941536,15.3676097414612,1.0185672224816824
370,128.0,64.0,64.0,0.25,33.49949771625308,25.6747559336848,71.56875137775916,34.62015454545455,0.9532591427319552,1.138567867387414,0.3980298489875583,2.0939290716317958
371,128.0,64.0,64.0,1.0,18.507167168394094,21.285762633720445,52.27437034499431,39.55430909090909,0.9538760305797074,0.6413470870141841,1.7365033302591826,1.6422928785719886
372,128.0,64.0,64.0,4.0,16.11019405931849,19.44259121620101,37.14094187968392,42.390772727272726,0.9545007565605247,1.0604635098875255,3.6244966260824003,1.3714741134274657
373,128.0,64.0,64.0,16.0,50.42811917209667,27.963106675175766,86.73320469386415,54.38971545454546,0.9550056352693774,0.8559697473499649,2.191278713723223,1.8091537100552322
374,128.0,64.0,64.0,64.0,35.24985489426398,26.074616004956635,83.27486406075363,60.29145518181818,0.9521102076170687,1.313354459589994,2.069668689876406,1.6539028354510064
375,128.0,128.0,0.25,0.25,1.267721175918037,8.273353483945622,15.379083242713994,75.84263181818181,0.953062993364729,0.08032966323797375,0.8810324118890943,4.824823854440545
376,128.0,128.0,0.25,1.0,1.150331690251533,7.773695072583677,16.452943130093306,71.733248,0.9542586551089572,0.05844820589948891,1.1583586943266286,5.322373025438592
377,128.0,128.0,0.25,4.0,1.1178692370283287,8.022977580756129,16.900464611255888,84.45799090909091,0.9542284274583955,0.06322421235187257,0.5035764840749309,3.4436058658052424
378,128.0,128.0,0.25,16.0,1.1537578980225331,6.745943346101783,13.284121665517581,99.69009090909093,0.9537740235973531,0.05877375840283548,1.1895435026879464,1.537836225146196
379,128.0,128.0,0.25,64.0,1.2085725366659115,7.363314237873641,16.977110097139974,109.73673636363637,0.9537050701237118,0.05038654319241395,0.8533983659223486,1.2203019985923935
